SpecFile	LocalSpecIdx	Scan	LocalPeptideIdx	Name	Score	P-Value	PeptideMass	SpectrumMass	Retention	Adduct	Charge
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6438	6438	11577	FWSKKZMBNIVBFL	23.046	9.6e-21	1174.77	1175.78	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	1074	1074	1074	JKGGQCDMVBBAKM	22.987	6.4e-19	978.598	979.613	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6353	6353	6353	ZPZHKIOMBYYVRD	20.408	2.0e-24	1217.84	1218.85	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3712	3712	3712	RNKRCAUAEHLABL	20.243	5.3e-19	1044.55	1045.55	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	1164	1164	1164	CNFSNRBPHGWZSS	19.968	1.7e-16	778.463	779.47	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8868	8868	8868	SRBSRIUEQUPKLY	19.014	2.8e-19	1443.91	1444.92	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4200	4200	4200	YEHYELQIMQIGQU	17.601	5.3e-17	1035.73	1036.74	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	1100	1100	1100	RLVTUVFCUNTCND	17.172	5.7e-17	992.652	993.656	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	97	97	97	IMXKHFILKMPFGB	17.112	2.7e-17	1001.53	1002.53	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	1082	1082	1082	BNPYZZVTLFIGQT	13.848	2.7e-17	800.386	801.402	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	7927	7927	7927	QMZPYQGXHUSNRN	13.563	2.2e-20	1110.69	1111.71	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9648	9648	4437	CLOAPNHOUOVLON	13.32	5.0e-24	1215.86	1216.87	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2052	2052	2052	VLTSBRYDSJPRRG	12.962	6.3e-21	1173.81	1174.81	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11215	11215	11215	TZCUXJXFGWPMBF	10.542	3.6e-19	1203.82	1204.83	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2825	2825	2825	GUMIALLQHODSIG	10.142	4.9e-23	1111.67	1112.68	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4686	4686	4686	YZVYIHVCDFXXEZ	9.377	1.6e-17	1443.91	1444.91	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9253	9253	9253	FWRMXZJICBUHLB	7.671	1.6e-18	678.504	679.512	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	487	487	487	CUOJDWBMJMRDHN	7.639	1.3e-18	1462.8	1463.8	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	497	497	2052	VLTSBRYDSJPRRG	6.379	1.9e-21	1173.81	1174.82	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9465	9465	9465	UHGIIADZWWCEKS	70.948	3.9e-16	791.458	792.471	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9989	9989	9989	CRQZWNMPCIFJKX	58.366	4.4e-16	1061.61	1062.61	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3900	3900	3900	VKWWONDOCUPZRG	53.08	2.4e-16	598.311	599.326	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4954	4954	4954	SNLCVTUXSIYBKS	39.979	4.5e-16	764.447	765.455	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3076	3076	3076	LVHKHLZPRPTQJG	28.712	3.7e-16	1286.81	1287.83	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3148	3148	3148	DOTFUBBQWCBCSH	28.211	2.4e-16	688.441	689.455	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	561	561	561	VKEVSKIUDYYOAK	13.675	4.1e-16	1007.7	1008.7	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6754	6754	6754	ZOOKUPNENUPKQR	8.954	2.8e-16	1429.89	1430.89	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9998	9998	9998	VADXJHCQZHEEOX	72.505	8.6e-16	635.332	636.346	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2172	2172	2172	CEQGGZQHZPZNPF	71.095	7.2e-16	671.332	672.342	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8739	8739	8739	SYBLQDYULNRQHI	50.691	5.0e-16	732.323	733.33	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2766	2766	2766	QYTBDYVUMOVEHG	31.446	5.5e-16	726.504	727.513	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5354	5354	5354	VCAGNEUDNVLWPT	53.342	8.6e-16	849.63	850.636	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9496	9496	9496	ZQCAUNGVEIYRKP	47.212	9.4e-16	708.365	709.37	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11603	11603	11603	NKBHDXJJPQYANN	32.298	8.3e-16	811.473	812.481	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11680	11680	11680	BRWIYXLUWTZWGU	32.153	7.1e-16	703.431	704.44	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4739	4739	11137	OWUREPXBPJFMOK	67.76	1.2e-15	667.441	668.448	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10803	10803	10803	BRLXWEGCLDQJEL	55.16	1.3e-15	873.521	874.53	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4175	4175	4175	PIKNTYLCNSRFHW	50.536	1.3e-15	553.348	554.359	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8507	8507	8507	QWYNOTGFLNERCP	43.668	1.1e-15	643.335	644.35	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11137	11137	11137	OWUREPXBPJFMOK	54.479	1.6e-15	667.441	668.454	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	326	326	326	MMGAMUCWYNLSNI	48.329	1.5e-15	567.363	568.369	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11510	11510	11510	CMYBONFRMPHHAP	37.601	1.7e-15	1083.57	1084.58	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10614	10614	10614	FZTCTTODSSJQQB	31.965	1.6e-15	721.441	722.446	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	719	719	719	ZGJXYRPLBATJNC	45.343	2.0e-15	671.447	672.447	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5628	5628	5628	OXBVVUPTVONEJO	17.644	1.8e-15	1153.72	1154.73	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	7042	7042	10376	OTTOWIQFPZHDMS	20.576	2.3e-15	1146.74	1147.75	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2977	2977	2977	SOUJZMNYLOOKTJ	18.088	2.3e-15	684.457	685.465	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5581	5581	5581	VQNWOYVWHDVFJY	35.825	3.0e-15	724.489	725.497	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10931	10931	10931	PGRWPWIGJLNDHN	44.229	3.7e-15	758.431	759.438	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10029	10029	10029	YKOAWVLIPQAKNV	29.43	3.5e-15	716.472	717.484	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3462	3462	3462	GWGKNTICBPKKKW	48.9	3.8e-15	729.41	730.418	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	7535	7535	7535	UAVAEWGJORGZNS	56.185	4.3e-15	992.522	993.536	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2643	2643	2643	OSAWXHGUPKHCMT	49.115	4.1e-15	1021.67	1022.67	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8254	8254	8254	ZRWKFXOGNFQPMY	53.692	4.6e-15	514.316	515.322	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	267	267	267	XTWWITLYEHFJBO	36.598	4.4e-15	637.369	638.377	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11298	11298	11298	DMKFTARWVIEXGT	26.23	4.3e-15	605.452	606.46	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6203	6203	6203	ARKPSPWBJDFWAE	36.088	5.2e-15	906.485	907.498	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6653	6653	6653	TUJRUERDQFWDIL	29.44	5.2e-15	850.423	851.424	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	1139	1139	1082	BNPYZZVTLFIGQT	37.528	5.8e-15	800.386	801.393	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8758	8758	8758	DJYDCIUMNXZSBH	53.369	7.0e-15	611.353	612.36	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9088	9088	9088	XAZVYFZBPRFBMH	19.345	6.8e-15	864.438	865.443	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4302	4302	4302	YMJKISFVUDJIHL	51.935	7.4e-15	600.389	601.393	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9898	9898	9898	FAXGPCHRFPCXOO	46.061	7.2e-15	685.463	686.483	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8955	8955	8955	RMCBDEDFTHWOOT	34.131	8.0e-15	664.489	665.496	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10278	10278	10278	YKXSHBQVFVTYIL	30.97	8.2e-15	1139.7	1140.72	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	750	750	750	LWAZYQRMPVPLEJ	22.124	9.6e-15	534.248	535.256	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	7768	7768	2030	SFSVEGYBMXFUOI	55.368	1.0e-14	887.537	888.544	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3130	3130	3130	MDXWUUIOSMTHGJ	8.936	1.0e-14	1007.65	1008.66	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9413	9413	9413	QURRTAYEASAREY	55.049	1.1e-14	609.41	610.416	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5431	5431	5431	CQEZMRWKVFFGKE	35.74	1.1e-14	740.472	741.477	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10671	10671	10671	PKVYWDGNNJJGMX	50.648	1.2e-14	609.41	610.411	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	977	977	977	KIJLRIARMCGDJZ	58.18	1.2e-14	637.441	638.441	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3558	3558	3558	VJNXGGVCMFEVSM	32.121	1.4e-14	1080.59	1081.59	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10376	10376	10376	OTTOWIQFPZHDMS	18.942	1.4e-14	1146.74	1147.74	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5738	5738	5738	GQZJMUMSSGCVFS	36.385	1.5e-14	1268.61	1269.63	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5612	5612	5612	SYWSRNVDWIDEAD	31.161	1.8e-14	1084.59	1085.6	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10520	10520	10520	HCKHGXRBMDZKJV	11.169	2.3e-14	1011.58	1012.59	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	820	820	820	IDWSBAVZRARNGC	35.343	2.6e-14	1278.81	1279.81	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	996	996	996	ZJNHNDJYASOIMA	16.982	2.8e-14	993.636	994.644	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10406	10406	10406	AJKFKLVHCITHDG	13.387	2.8e-14	1427.91	1428.91	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2419	2419	2419	YBUWNKPGCLTWJO	47.584	3.0e-14	559.31	560.317	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11175	11175	11175	HQEBGENSMXBRMP	45.81	2.9e-14	671.426	672.437	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	107	107	107	MRHAPHFJBAUDTR	45.245	3.0e-14	716.328	717.336	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	1961	1961	7698	NUFASKQIWTXKBR	45.954	3.3e-14	625.394	626.404	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	7088	7088	750	LWAZYQRMPVPLEJ	22.175	3.5e-14	534.248	535.256	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	627	627	627	UQCSETXJXJTMKO	58.656	3.7e-14	653.425	654.432	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	922	922	922	WWYBIFCBAWCPFI	33.436	4.7e-14	766.352	767.365	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	1558	1558	1558	RDUJTYZLXJPVKP	7.16	4.8e-14	1103.77	1104.77	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	1140	1140	1140	OFDNQWIFNXBECV	23.678	4.8e-14	784.492	785.513	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11001	11001	11001	YDJJCJBDWQCCPB	26.781	4.8e-14	683.436	684.439	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	7262	7262	7262	BCUVOJDQGDCCLP	21.57	5.2e-14	962.566	963.576	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11187	11187	3915	CYHMHJHPJPGOEW	24.018	5.5e-14	520.232	521.24	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	652	652	652	QYUFYYHAFARSCY	8.642	5.6e-14	1427.91	1428.92	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10333	10333	10333	KDXYYRZHRDVSQM	29.013	7.5e-14	799.404	800.413	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10916	10916	6723	LQGNIRWAURPTIG	56.395	7.8e-14	669.41	670.417	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2413	2413	2413	VNBPNPCSBYXRNC	47.472	8.1e-14	768.466	769.473	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	1403	1403	1403	ZMSUXAYRLPGMIN	26.68	8.4e-14	550.254	551.26	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5960	5960	5960	RWTAMSAIOGWNBT	51.444	9.1e-14	570.342	571.349	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9666	9666	9666	MBENBNLUEFQFSL	39.533	9.5e-14	651.457	652.464	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	897	897	897	JQUGYVKOYKGIRB	44.653	9.6e-14	797.425	798.44	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	1467	1467	1467	GRJSOZDXIUZXEW	35.088	9.7e-14	865.625	866.633	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4253	4253	4253	LFBMRFDBJDFLTN	27.287	1.0e-13	653.452	654.452	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8104	8104	627	UQCSETXJXJTMKO	55.848	1.1e-13	653.425	654.434	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	823	823	823	CPKXIKIVLSMABL	51.156	1.1e-13	752.419	753.426	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3217	3217	3217	DXSMIOSVACQXTE	46.97	1.2e-13	572.357	573.364	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5225	5225	5225	JDEKCDUJAJBUDG	33.537	1.2e-13	741.468	742.476	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	8075	8075	8075	VAAKETHMRGOAPO	35.343	1.3e-13	1282.66	1283.68	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6109	6109	6109	QNGONASSDVVIFN	38.541	1.3e-13	918.449	919.454	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6674	6674	6674	DFFYMZZNXYPOIR	45.668	1.4e-13	727.488	728.49	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4771	4771	4771	YTNXARXLPJGCHV	53.784	1.4e-13	595.301	596.308	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5788	5788	5788	WKYBEGDEGRCZNF	37.351	1.4e-13	643.416	644.431	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4018	4018	4018	WUTLOXOGFQPKLT	23.947	1.4e-13	629.319	630.325	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4378	4378	4378	HQMATMGVGJKSPD	22.805	1.4e-13	876.475	877.492	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	7053	7053	7053	FXORLYFITYQDGS	40.738	1.5e-13	669.42	670.433	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	6723	6723	6723	LQGNIRWAURPTIG	40.394	1.6e-13	669.41	670.413	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10002	10002	10002	AQVANOYBWBHIEH	17.851	1.7e-13	750.322	751.328	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2088	2088	2088	BACHLISBEFYBLZ	31.212	1.8e-13	649.348	650.359	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9344	9344	9344	DRWAFTJWJQAXRC	44.444	1.8e-13	763.39	764.398	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	1599	1599	1599	NGUGHCRMWIKICS	28.186	2.0e-13	740.421	741.42	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	7994	7994	7994	WXTNWSNJAHRKRT	18.948	2.3e-13	809.494	810.5	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	5213	5213	5213	QTNFTTFYVXJGEA	41.7	2.4e-13	699.478	700.486	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	7	7	7	JAYHQHZOWYDLDQ	30.709	2.5e-13	661.384	662.394	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10375	10375	10375	IAJYQKUPYJPDLQ	47.102	2.9e-13	702.457	703.469	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11546	11546	11546	RQTRWPHICBJXKC	27.807	3.0e-13	478.185	479.193	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4742	4742	4742	OHBCWVJHZZYAHJ	43.755	3.1e-13	726.31	727.32	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10886	10886	10886	OMCRYJIAXGEETJ	39.585	3.2e-13	539.332	540.339	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11041	11041	11041	ZYTHYMZQQBWDDS	38.686	3.2e-13	607.358	608.368	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3669	3669	3669	CWZFOUVOKBTZQE	29.951	3.6e-13	651.436	652.434	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	962	962	962	ORNJUOMQOSTPOV	19.293	3.8e-13	674.425	675.442	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4715	4715	4715	IEUFDXNGDNWAKU	56.163	4.0e-13	611.378	612.38	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2032	2032	2032	URLZCHNOLZSCCA	33.401	4.1e-13	555.269	556.277	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	1329	1329	1329	DYQZJCUKWTVTLH	56.023	4.1e-13	568.326	569.333	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2792	2792	2792	WQTSDCQSBPDYME	33.653	5.1e-13	581.285	582.292	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	10017	10017	10017	DLSXAPYFZQNLPN	44.903	5.6e-13	652.441	653.45	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	2788	2788	2788	DOBIBZDFHDCVHA	46.293	5.9e-13	692.472	693.489	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	11219	11219	11219	IVYXJYNRIKSGRV	29.425	7.5e-13	469.185	470.192	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	3742	3742	3742	DSYDICXVMGUOGE	20.837	8.9e-13	584.296	585.303	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	4466	4466	4466	YBQOZZHZAJCTLD	39.414	1.1e-12	825.5	826.502	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9712	9712	9712	KUXLNZPWYWBNQT	35.729	1.1e-12	491.217	492.22	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	7600	7600	7600	QSCXVJBYANZUPQ	25.893	1.2e-12	588.204	589.212	-1	M+H	1
/home/nikitos/varquest/side_sources/gnps_positive_MH_unique/gnps_positive_MH_unique.mgf	9950	9950	9950	GZKGGHUTCBGDES	50.836	1.2e-12	585.389	586.394	-1	M+H	1
